"PitchNo","Date","Time","PAofInning","PitchofPA","Pitcher","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","TaggedPitchType","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","source_file","source_path","BatSpeed","VerticalAttackAngle","HorizontalAttackAngle"
"19","2026-01-06","16:36:08.92","1","19","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"65.44627","2.528943","-1.367781","2108.639462","185.970249","12:15","4.78677","0.76094","9.86914","-29.72336","27.41568","2.64315","4.48439","-0.19404","58.48926","-3.646621","-0.855982","0.544049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.05811","16.00875","-0.74471","50","4.81148","2.23934","-95.40301","4.19415","-1.84056","18.73434","-17.85754","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","b7135bf0-eb47-11f0-9148-0364e24a0e4e","69.28136",NA,NA,"6.95701",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:36:08.92","2026-01-06T16:36:08.9240000-05:00","2026-01-06T21:36:08.9240000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","4911bb40-29b3-4bc8-ae7b-589611f90b24","50.62334","-95.52534","9.36717","4.78371","4.31075","-8.92877","-0.75938","2.25136","-0.92028",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.99867","2.178222","0.669286","1.508936","1.16233","4.46809","0.19783","1.18221","6.36353","1.43298","127.27714","-1.10339","6.03725","1.25453","94.81509","-7.81685","6.38255","14.02756","-12.69684","1.39887","-0.93945","2.81111","High","High","High",NA,NA,"High","High","Medium","20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"18","2026-01-06","16:36:02.27","1","18","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.45163","2.87069","-1.795387","2051.170858","176.620152","12:00","4.78078","0.77169","9.93031","-35.771","21.87525","-1.18571","4.26619","-0.86806","58.81112","-4.408264","-2.025102","0.546458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.16575","12.79638","-0.754","50","4.80856","2.96174","-94.02175","4.62027","0.14717","15.31838","-20.81084","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","b31b94e0-eb47-11f0-9148-0364e24a0e4e","68.9759",NA,NA,"5.64051",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:36:02.27","2026-01-06T16:36:02.2780000-05:00","2026-01-06T21:36:02.2780000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","3b579da6-c4ae-4c44-8aa3-884fdab062ba","50.56601","-94.11392","7.65919","4.78038","4.74549","-10.40542","-0.77181","2.96086","0.07359",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.9749","2.138338","0.655721","1.482617","0.3223","4.18","0.90681","0.70116","6.35629","1.35015","127.2773","-1.0124","2.35703","0.75901","95.06549","-6.8422","6.36813","13.04347","-12.23533","1.32545","-2.84709","2.50526","High","High","High",NA,NA,"High","High","Low","20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"17","2026-01-06","16:35:55.77","1","17","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"65.07326","2.436613","-1.927373","2148.921534","193.755556","12:30","4.77464","0.77495","9.87282","-34.38777","22.68615","5.08059","4.0045","-0.45791","58.94457","-4.590214","-0.943869","0.543739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.63788","13.33438","-0.75193","50","4.80011","3.12608","-94.91393","3.94693","-3.26511","16.70877","-20.20594","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","af3d7050-eb47-11f0-9148-0364e24a0e4e","69.32085",NA,NA,"6.12869",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:35:55.77","2026-01-06T16:35:55.7700000-05:00","2026-01-06T21:35:55.7700000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","2e71fe85-2558-4f85-b458-7ff1af7590ed","50.62244","-95.02344","8.35439","4.77381","4.07936","-10.10297","-0.77249","3.14748","-1.63256",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65.69914",NA,"0.625869",NA,"-1.26774","3.77848","0.50089","0.41877","6.38504","1.36484",NA,NA,NA,"0.47614","94.58878","-7.25576","6.41101","13.4276","-13.4876","1.32756","-2.75312","3.38427","High","High","High",NA,NA,"High","High","Medium","20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"16","2026-01-06","16:35:48.67","1","16","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.75283","3.092309","-1.694296","2126.196919","182.888367","12:00","4.76598","0.77251","9.86135","-32.49128","25.41702","1.18205","4.71904","-0.58516","58.38616","-3.588447","-1.465584","0.547699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.26587","14.70253","-0.753","50","4.79832","2.77537","-94.37617","5.04101","-1.11959","16.95889","-19.17065","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","ab00d810-eb47-11f0-9148-0364e24a0e4e","68.81966",NA,NA,"6.36666",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:35:48.67","2026-01-06T16:35:48.6780000-05:00","2026-01-06T21:35:48.6780000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","a5782b5e-9657-4414-9e5d-2a5d6dafb657","50.63272","-94.4898","8.47945","4.76411","5.16946","-9.58532","-0.77162","2.78287","-0.5598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.93178",NA,"0.698829",NA,"0.4039","4.65408","0.61103","0.91518","6.37412","1.37242",NA,NA,NA,"0.96511","92.07607","-6.42973","6.4009","12.76439","-13.70079","1.34893","-4.75617","2.36639","High","High","High",NA,NA,"High","High","Low","20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"15","2026-01-06","16:35:42.02","1","15","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.97055","2.887526","-1.373333","2081.225491","199.075433","12:45","4.77551","0.78032","9.87514","-33.86903","23.71411","7.49626","4.43619","0.22514","58.47292","-4.068531","0.078306","0.546159",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-4.91173","13.75741","-0.7626","50","4.80548","2.16852","-94.73333","4.70026","-4.36373","17.48936","-19.95161","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","a70b8200-eb47-11f0-9148-0364e24a0e4e","69.01367",NA,NA,"6.49762",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:35:42.02","2026-01-06T16:35:42.0240000-05:00","2026-01-06T21:35:42.0240000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","185fea3b-c474-4269-9914-58c570262bf4","50.61945","-94.84762","8.74468","4.77433","4.83064","-9.9758","-0.77686","2.19703","-2.18187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63.19279",NA,"0.798669",NA,"0.18386","4.3463","-0.22721","0.44805","6.44587","1.1929",NA,NA,NA,"0.51252","90.70825","-6.86851","6.47816","13.77721","-13.70654","1.17205","-3.8054","1.73325","High","High","High",NA,NA,"High","High","Low","20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"14","2026-01-06","16:35:35.16","1","14","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"63.80262","3.864203","-0.544036","2087.891067","179.981802","12:00","4.77711","0.7637","9.79577","-34.92163","25.17891","-0.00732","5.19674","0.29502","57.24807","-3.311159","-0.545451","0.55797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.18417","14.23355","-0.75696","50","4.82264","0.88232","-92.90807","6.19178","-0.15722","16.9439","-20.02289","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","a2f70b30-eb47-11f0-9148-0364e24a0e4e","67.55286",NA,NA,"6.55456",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:35:35.16","2026-01-06T16:35:35.1660000-05:00","2026-01-06T21:35:35.1660000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","1d6b7e47-3085-4b91-b5a5-c3df366540d0","50.6969","-93.03508","8.47195","4.77566","6.34187","-10.01144","-0.76357","0.88349","-0.07861",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"13","2026-01-06","16:35:29.43","1","13","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"65.7364","5.874457","-1.19981","1830.394499","169.594528","11:45","4.76185","0.7599","9.79668","-36.8847","20.75509","-3.40622","6.76101","-0.55634","58.07549","-1.701261","-1.857138","0.546428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1.52984","10.67741","-0.7464","50","4.83351","2.05157","-95.37386","9.69191","1.35836","19.58436","-22.69346","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","9f8abb40-eb47-11f0-9148-0364e24a0e4e","68.97975",NA,NA,"7.66091",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:35:29.43","2026-01-06T16:35:29.4360000-05:00","2026-01-06T21:35:29.4360000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","5984482d-63de-4e12-8160-cc5f17a771d2","50.69455","-95.51638","9.79218","4.76238","9.85705","-11.34673","-0.76129","2.04169","0.67918",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"12","2026-01-06","16:35:07.53","1","12","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.65714","1.089907","-1.079263","1946.747188","186.470838","12:15","4.76789","0.77499","9.80267","-35.42463","22.09828","2.29429","2.75369","0.03766","59.09727","-6.09328","-0.635152","0.545873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.70126","13.42709","-0.76113","50","4.78022","1.7508","-94.44511","1.66929","-1.52063","15.78348","-20.1727","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","9276a5e0-eb47-11f0-9148-0364e24a0e4e","69.04978",NA,NA,"5.55988",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:35:07.53","2026-01-06T16:35:07.5300000-05:00","2026-01-06T21:35:07.5300000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","eb8caa45-9801-4783-b485-695449b0cd2c","50.69466","-94.56113","7.89174","4.76741","1.81757","-10.08635","-0.77404","1.76198","-0.76031",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"11","2026-01-06","16:35:03.19","1","11","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.25278","0.498721","-0.929697","1939.202801","179.198421","12:00","4.75404","0.76502","9.77366","-35.04612","22.94773","-0.29579","2.26286","-0.05992","59.10332","-6.581316","-0.986933","0.548103",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-0.09398","14.10906","-0.7532","50","4.75924","1.52714","-93.88634","0.68743","-0.08352","14.80976","-19.63714","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","8fe63700-eb47-11f0-9148-0364e24a0e4e","68.76887",NA,NA,"5.14946",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:35:03.19","2026-01-06T16:35:03.1900000-05:00","2026-01-06T21:35:03.1900000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","c025a53e-dc10-4dab-8716-a1a815412ac7","50.72417","-94.0005","7.40488","4.75335","0.83881","-9.81857","-0.76497","1.52778","-0.04176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"10","2026-01-06","16:34:59.01","1","10","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"63.92223","0.871175","-1.245165","1848.740662","186.564177","12:15","4.74602","0.77306","9.82587","-39.16664","19.08186","1.99642","2.23143","-0.13136","59.07189","-6.996747","-0.858471","0.549305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.53819","11.71906","-0.75776","50","4.75623","2.00714","-93.41287","1.25508","-1.35934","14.05147","-21.81764","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","8d68daf0-eb47-11f0-9148-0364e24a0e4e","68.61839",NA,NA,"4.85034",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:34:59.01","2026-01-06T16:34:59.0130000-05:00","2026-01-06T21:34:59.0130000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","68bcb5c6-6fef-4ad6-9ed3-f08cb19e2f4d","50.67245","-93.51397","7.02574","4.74663","1.41205","-10.90882","-0.77223","2.01692","-0.67967",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"9","2026-01-06","16:34:54.67","1","9","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.07748","1.745535","-2.164739","1980.732812","189.422884","12:15","4.77011","0.77218","9.83877","-34.01785","24.5584","3.76142","3.43729","-0.77606","58.45188","-5.185314","-1.437157","0.550849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-2.90004","14.70457","-0.74581","50","4.78869","3.48711","-93.50854","2.75997","-2.54231","15.40175","-19.28327","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","8ad47470-eb47-11f0-9148-0364e24a0e4e","68.42614",NA,NA,"5.6256",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:34:54.67","2026-01-06T16:34:54.6750000-05:00","2026-01-06T21:34:54.6750000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","85eb4c32-d2ae-4393-afbb-36b8efdfba8e","50.65746","-93.61676","7.70088","4.76883","2.89547","-9.64164","-0.77038","3.50498","-1.27115",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"8","2026-01-06","16:34:50.39","1","8","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.20161","1.416353","-1.995018","2082.422362","182.193959","12:00","4.76415","0.77569","9.82366","-34.53966","24.32753","0.85284","3.1047","-0.86937","58.13496","-5.641181","-1.830067","0.552215",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.17201","14.643","-0.75161","50","4.77928","3.25127","-93.66755","2.22045","-1.02116","16.69218","-19.41576","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","8844a1d0-eb47-11f0-9148-0364e24a0e4e","68.25684",NA,NA,"6.06666",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:34:50.39","2026-01-06T16:34:50.3940000-05:00","2026-01-06T21:34:50.3940000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","572d47b2-0113-4ab0-8522-409021398c22","50.67094","-93.78703","8.34609","4.76289","2.35943","-9.70788","-0.77491","3.25858","-0.51058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"7","2026-01-06","16:34:45.71","1","7","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"63.82492","2.369064","-1.333013","1993.655529","195.931137","12:30","4.75498","0.77055","9.76772","-37.1325","21.96883","5.73776","3.7017","0.10098","58.29947","-5.155213","-0.224072","0.553312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-3.80398","12.94304","-0.75174","50","4.78442","2.09379","-93.1461","3.71367","-3.31559","15.02578","-20.89278","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","8577c630-eb47-11f0-9148-0364e24a0e4e","68.1215",NA,NA,"5.52545",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:34:45.71","2026-01-06T16:34:45.7170000-05:00","2026-01-06T21:34:45.7170000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","3f3a209a-6007-474f-a472-5e31d349c97b","50.72898","-93.26362","7.51289","4.75473","3.87708","-10.44639","-0.76822","2.11972","-1.6578",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
"6","2026-01-06","16:34:41.40","1","6","Stephenson, Tyler","222","Right","COA_CHA","Singley, Joe","333","Right","COA_CHA","Undefined","1","Top","0","0","0","Undefined","Four-Seam","Undefined","Undefined","Undefined","Undefined","0","0",NA,"64.40796","0.641936","-1.116827","2209.658481","185.915711","12:15","4.75602","0.76126","9.81098","-35.4314","24.42627","2.26567","2.35566","-0.01062","57.09064","-6.671142","-0.678136","0.556841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-1.8024","14.99339","-0.7469","50","4.76215","1.79789","-93.93134","0.95156","-1.53698","20.2517","-19.38869","COA_CHA","COA_CHA","SpringsBrooksStadium","TeamExclusive","Team","20260106-SpringsBrooksStadium-Private-3","82eef870-eb47-11f0-9148-0364e24a0e4e","67.68975",NA,NA,"7.31732",NA,NA,NA,NA,NA,NA,"6b6fb454-8bf8-487c-b517-82dfe3bbd10a","2026-01-06","21:34:41.40","2026-01-06T16:34:41.4080000-05:00","2026-01-06T21:34:41.4080000Z",NA,"v3","4104","4104",NA,NA,NA,"Undefined","COA_CHA","8be158fe-159b-4cfa-b71f-83bcb89884cd","50.68103","-94.07805","10.12585","4.75474","1.09202","-9.69434","-0.75996","1.80903","-0.76849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"20260106-SpringsBrooksStadium-Private-3_unverified.csv","C:/Users/aasmi/Costal Carolina/Trackman Data/PBP/2026/1/6",NA,NA,NA
